Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Glucose 6-Phosphate Metabolic Process (GO:0051156)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	HKDC1;G6PC1;DERA
Intracellular Monoatomic Ion Homeostasis (GO:0006873)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	P2RY2;SLC4A11;SLC39A14
Motile Cilium Assembly (GO:0044458)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	AHI1;CFAP221;DYNLL1
Myoblast Fusion (GO:0007520)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	ADAM12;DOCK1;CACNA1H
Negative Regulation of Type I Interferon-Mediated Signaling Pathway (GO:0060339)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	YTHDF2;STAT2;METTL3
Positive Regulation of Cell Adhesion Mediated by Integrin (GO:0033630)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	SYK;ADAM9;RAC3
Regulation of Steroid Biosynthetic Process (GO:0050810)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	NR0B1;SIRT1;WNT4
Ureteric Bud Morphogenesis (GO:0060675)	3/19	0.1291867235739421	0.7505319318208177	0	0	2.6293703007518796	5.380996990508168	WT1;PKD2;FGF2
Regulation of Cell Population Proliferation (GO:0042127)	60/777	0.12985559297892135	0.7528830025459097	0	0	1.179962333235825	2.408695187259507	BTG4;ALK;PTPRU;ADARB1;TCIRG1;PKD2;ETS1;ING1;FGF2;CDC73;CCND2;HNF4A;LEPR;JAK2;PITX2;KLF10;PDGFRA;ACTL6B;LIFR;SSTR1;SIRT1;CBFA2T3;PGF;ADRA2A;DDB1;GREM1;KAT2B;TIAM1;RNF126;DDAH1;ALDH1A2;RAPGEF2;CDH13;PHIP;HDAC4;NOTCH1;MAZ;PDGFB;TGFA;TTK;ADGRG1;RPS15A;RAB25;NACC2;GCNT2;AMELX;JAG1;IL10RB;STAT2;THAP12;HELZ;PODN;MAPK15;PTPN14;VEGFA;WT1;CCPG1;GID8;CTNNB1;FGFR1
Regulation of DNA-templated Transcription (GO:0006355)	158/2177	0.1299829208763609	0.7528830025459097	0	0	1.1087789404908686	2.262299567210857	ATF1;JADE1;LOXL3;MYRFL;ENO1;RBPJ;CARF;ETS1;IKZF4;DPF1;EPC1;PITX2;SOX6;NFRKB;MAP3K5;PITX3;DDX17;MAP2K3;TLE2;FBXW11;DAPK3;SOX13;RFX3;EBF2;ATP1B4;PIAS2;SAP30;MAF;KAT6B;PHIP;BCORL1;HOXB8;NOTCH1;FOXG1;MAZ;PDGFB;FOXO6;GATA4;BAZ2B;FOXO3;RLF;FOXO1;NPAS3;SBNO1;SCRT2;NUP85;NACC2;TTC21B;ZKSCAN8;HOXC5;DMAP1;SUDS3;NKX2-4;WNT4;DENND4A;ATP8B1;NFATC2;IRF2BP2;NR0B1;EVX2;FOXN2;MAFA;SCRT1;NR4A2;ZZZ3;TLX3;LHX2;MAFG;TLX1;SP8;TCF4;HOXD8;KDM5B;PHF20;MIDEAS;ONECUT1;CHD7;CHD3;YBX1;ING1;ING3;HNF4A;TRPS1;BRD3;TEAD4;KLF10;ZHX2;FOXD1;ACTL6B;SYK;ACTR5;EN1;PAX6;SIRT7;FOXL1;ARID1A;SIRT1;ETV4;CBFA2T3;MSL1;PHF20L1;ZFTA;TOX3;KAT2B;SFPQ;ZEB2;AEBP2;TAL1;PPARA;L3MBTL4;PRMT9;HDAC4;FOXC1;USP16;MYRF;ZBTB47;KARS1;SATB1;PERM1;TULP3;TRAK1;BCLAF1;RBM15B;RXRA;MTA1;CCDC85B;HSF4;E2F3;BEND5;E2F8;RUNX1T1;BRD4;SPEN;ARNT2;SKOR2;CDX2;IRX6;STAT2;ATAD2;ATP2B4;GTF2H1;LBX1;POU4F1;FBXL14;VEGFA;PER2;KLF8;FOXR1;PER1;KLF7;TEF;WT1;CTNNB1;NAA16;BMAL2;NAA15;ERCC6;TRIM33
Regulation of mRNA Catabolic Process (GO:0061013)	6/52	0.13061102101111136	0.7553834388101267	0	0	1.8303135546017497	3.7256612213805225	SMG1;FXR2;YTHDF2;CNOT1;ZFP36L2;RBM33
Regulation of Phosphatidylinositol 3-Kinase/Protein Kinase B Signal Transduction (GO:0051896)	20/229	0.13091435308209617	0.7560009038344473	0	0	1.3452519341002926	2.7351823254779	DDR1;SEMA5A;PDGFRA;SRC;MAZ;PDGFB;SIRT7;SIRT1;FGF2;ADRA2A;VAV2;VEGFA;RRAS;GCNT2;PRKD1;JAK2;PPARA;FERMT2;FGFR1;OTUD3
Regulation of Synapse Assembly (GO:0051963)	9/88	0.13133750123489077	0.756647292082696	0	0	1.5994110673448316	3.246780353292725	ARHGAP33;SRPX2;MUSK;LRRTM4;SDC2;CCDC141;DOCK1;MDGA1;EPHB3
Regulation of Gene Expression (GO:0010468)	86/1146	0.1336603791622161	0.756647292082696	0	0	1.1455432661027976	2.30535218885275	KDM5B;PRDM4;ONECUT1;CHD7;JADE1;CHD3;YBX1;ETS1;FGF2;TSKU;SLC8A1;ACTG1;EPB41L4B;SNRNP70;DPF1;EMILIN1;PITX2;METTL16;SOX6;PITX3;KDM6B;ZBTB39;FOXD1;MUSK;FBXW7;ACTR5;DAPK3;SOX13;RFX3;ATP1B4;PAX6;F3;SIRT1;SAP30;DDB1;KAT2B;SFPQ;SMO;KAT6B;TRAF3;APLNR;RBM20;PRMT9;RBMS3;PRKN;HDAC4;FOXC1;NOTCH1;PERM1;MAZ;PDGFB;ZBTB1;TULP3;GATA4;CIAO3;SBNO1;SCRT2;GCNT2;DMAP1;WNT3;WNT4;ARNT2;KDM4B;YTHDF2;SKOR2;BTN2A2;DENND4A;ATP2B4;UNCX;RAB27A;NFATC2;FOXN2;MAFA;POU4F1;FBXL14;SCRT1;VEGFA;CLK1;PARP10;PER1;ZZZ3;TRIM39;WT1;UBAP2;BMAL2;ERCC6
Protein Monoubiquitination (GO:0006513)	5/41	0.13502520992700012	0.756647292082696	0	0	1.9485232597054887	3.9015159987630077	PRKN;RNF126;UBE2D3;HUWE1;OBI1
Fc-gamma Receptor Signaling Pathway (GO:0038094)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	SYK;SRC;PLA2G6;VAV2
Maturation of 5.8S rRNA Fm Tricistronic rRNA Trans (GO:0000466)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	LAS1L;ERI3;URB1;MDN1
Negative Regulation of Lipid Biosynthetic Process (GO:0051055)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	FBXW7;NR0B1;SIRT1;WNT4
Negative Regulation of Mitotic Cell Cycle (GO:0045930)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	FOXC1;BRINP1;CTNNB1;ZFP36L2
Positive Regulation of ERBB Signaling Pathway (GO:1901186)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	RALB;FBXW7;RBPJ;ADRA2A
Positive Regulation of MAP Kinase Activity (GO:0043406)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	PDGFB;FGF2;MAP3K7;FGFR1
Positive Regulation of Rho Protein Signal Transduction (GO:0035025)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	NET1;ADGRG1;GPR4;FERMT2
Regulation of Cardiac Muscle Contraction by Calcium Ion Signaling (GO:0010882)	4/30	0.1362379532168398	0.756647292082696	0	0	2.1578977831799504	4.301450436124526	JPH4;FKBP1B;CACNA1C;SLC8A1
Positive Regulation of B Cell Activation (GO:0050871)	6/53	0.13951485119487558	0.756647292082696	0	0	1.7912745113758437	3.528066017042057	SASH3;PAXIP1;SYK;KMT5C;PPP2R3C;NFATC2
Biogenic Amine Biosynthetic Process (GO:0042401)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	SMOX;ASMT
Commissural Neuron Axon Guidance (GO:0071679)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	SMO;VEGFA
Double-strand Break Repair via Classical Nonhomologous End Joining (GO:0097680)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	ERCC6L2;ERCC6
Endodermal Cell Fate Commitment (GO:0001711)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	LEO1;CDC73
Endothelial Cell Chemotaxis (GO:0035767)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	CCN3;VEGFA
Endothelial Tube Morphogenesis (GO:0061154)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	CTNNB1;RBPJ
Host-mediated Perturbation of Viral Genome Replication (GO:0044827)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	EEF1A1;YTHDC2
Intestinal Cholesterol Absorption (GO:0030299)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	ABCG8;NPC1
L-fucose Catabolic Process (GO:0042355)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	FUT8;FUT2
L-fucose Metabolic Process (GO:0042354)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	FUT8;FUT2
Long-term Synaptic Depression (GO:0060292)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	PRRT1;CTNNB1
Myelin Maintenance (GO:0043217)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	MYRF;EPB41L3
Myeloid Leukocyte Mediated Immunity (GO:0002444)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	ACE;CARD9
Negative Regulation of Adipose Tissue Development (GO:1904178)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	DDB1;KLF7
Negative Regulation of Phosphate Metabolic Process (GO:0045936)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	DYNLL1;SIRT1
Negative Regulation of Protein Localization to Chromatin (GO:0120186)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	CDK9;JAK2
Phosphate Ion Transport (GO:0006817)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	SLC34A1;SLC17A7
Positive Regulation of Branching Involved in Ureteric Bud Morphogenesis (GO:0090190)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	SMO;VEGFA
Positive Regulation of Keratinocyte Migration (GO:0051549)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	EPB41L4B;ADAM9
Positive Regulation of Leukocyte Apoptotic Process (GO:2000108)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	RAPGEF2;SIRT1
Positive Regulation of Steroid Metabolic Process (GO:0045940)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	SCP2;LDLRAP1
Positive Regulation of Transcription Regulatory Region DNA Binding (GO:2000679)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	FOXC1;POU4F1
RRNA Pseudouridine Synthesis (GO:0031118)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	RPUSD1;NHP2
Regulation of Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:1902423)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	KAT2B;SIRT1
Regulation of Glycogen Metabolic Process (GO:0070873)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	PPP1R3F;PPP1R3D
Regulation of Sister Chromatid Cohesion (GO:0007063)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	CTNNB1;AXIN2
Regulation of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905063)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	PDGFB;NFATC2
Regulation of Wound Healing, Spreading of Epidermal Cells (GO:1903689)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	FIGNL2;FERMT2
Response to Platelet-Derived Growth Factor (GO:0036119)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	PDGFB;MTSS2
Somite Development (GO:0061053)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	SMO;LOXL3
Tight Junction Organization (GO:0120193)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	MPDZ;ACTG1
[2Fe-2S] Cluster Assembly (GO:0044571)	2/10	0.1400013905097567	0.756647292082696	0	0	3.504695717505635	6.890592498652722	GLRX3;FXN
Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900015)	7/65	0.14067435786661375	0.756647292082696	0	0	1.6937509751911375	3.3219666234497294	PER1;CARD9;LEPR;JAK2;PPARA;ADCY7;IL17RA
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	14/153	0.14196870512563414	0.756647292082696	0	0	1.4148062899187852	2.761912163563787	CNTNAP2;PTPRU;TPM1;NEDD4L;PKD2;POU4F1;RAB11A;ALCAM;ZFYVE27;RAB25;TMEM108;RAPGEF2;CNTN4;ERCC6
Androgen Receptor Signaling Pathway (GO:0030521)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	DDX17;TMF1;EFCAB6
Cell Projection Organization (GO:0030030)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	RAC3;PARVB;MTSS2
Detection of Mechanical Stimulus (GO:0050982)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	PIEZO2;CTNNB1;PKD2
Endoplasmic Reticulum Tubular Network Organization (GO:0071786)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	DMTN;ZFYVE27;ATL3
Negative Regulation of Reactive Oxygen Species Metabolic Process (GO:2000378)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	PRKN;PPARA;SLC18A2
Neuromuscular Junction Development (GO:0007528)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	MUSK;DOK7;NEDD4L
Oligodendrocyte Differentiation (GO:0048709)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	MYRF;SOX13;SOX6
Positive Regulation of Adenylate Cyclase Activity (GO:0045762)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	GNAS;CACNA1C;DRD5
Protein Acetylation (GO:0006473)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	KAT2B;SIRT1;FOXO1
Rac Protein Signal Transduction (GO:0016601)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	TIAM1;CDH13;RAC3
Regulation of B Cell Differentiation (GO:0045577)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	SYK;PPP2R3C;ZFP36L2
Regulation of Cell-Cell Adhesion Mediated by Cadherin (GO:2000047)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	PTPRU;NOTCH1;VEGFA
Regulation of Collagen Biosynthetic Process (GO:0032965)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	EMILIN1;AMELX;WNT4
Response to Fatty Acid (GO:0070542)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	PPP5C;FOXO3;FOXO1
Striated Muscle Cell Differentiation (GO:0051146)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	KDM6B;GREM1;MYEF2
Ureteric Bud Development (GO:0001657)	3/20	0.14485917097477477	0.756647292082696	0	0	2.4745687748783722	4.780850152830117	FOXC1;WT1;PKD2
Protein Modification by Small Protein Conjugation (GO:0032446)	26/313	0.1451397899961836	0.756647292082696	0	0	1.2739763642034716	2.4588481869603047	PRKN;HDAC4;MARCHF2;UBE2D3;RNF38;DCUN1D1;NEDD4L;SMC6;KLHL13;RNF138;TRIM24;VPS18;FBXW5;FBXW11;FBXW7;NSMCE3;KLHL21;KLHL3;FBXL15;SIRT1;PIAS2;DDB1;RNF126;NFX1;KLHL8;TRIM33
Heart Contraction (GO:0060047)	5/42	0.14540218886359849	0.756647292082696	0	0	1.8957587105177467	3.6554998803513388	GRK2;ACE;TPM1;SLC8A1;MYH7
Positive Regulation of Lymphocyte Differentiation (GO:0045621)	5/42	0.14540218886359849	0.756647292082696	0	0	1.8957587105177467	3.6554998803513388	ACTL6B;SYK;PPP2R3C;ZBTB1;ARID1A
Regulation of Phosphorylation (GO:0042325)	5/42	0.14540218886359849	0.756647292082696	0	0	1.8957587105177467	3.6554998803513388	SRPX2;STAT2;PHIP;DYNLL1;SIRT1
Negative Regulation of Intracellular Signal Transduction (GO:1902532)	29/354	0.14615270746492098	0.756647292082696	0	0	1.2551156205757432	2.4137169445543765	SRC;UACA;SLC8A1;SBNO1;CCN3;EMILIN1;PDE8B;MAP2K3;DUSP3;FBXW7;HUWE1;NR0B1;SIRT7;TRAF1;SIRT1;CD2AP;PARP10;GREM1;ASXL1;PER1;TRIM39;CNOT1;SLMAP;VEPH1;CARD19;FKBP1B;PPARA;PDE7A;OTUD3
Acute Inflammatory Response (GO:0002526)	4/31	0.14868034743207179	0.756647292082696	0	0	2.077864169662514	3.9603189213776635	IL10RB;ANO6;LBP;F3
Cell-substrate Junction Assembly (GO:0007044)	4/31	0.14868034743207179	0.756647292082696	0	0	2.077864169662514	3.9603189213776635	COL17A1;BCR;SRC;FERMT2
Lamellipodium Organization (GO:0097581)	4/31	0.14868034743207179	0.756647292082696	0	0	2.077864169662514	3.9603189213776635	DMTN;ARHGEF4;CDH13;PARVB
Positive Regulation of Cholesterol Transport (GO:0032376)	4/31	0.14868034743207179	0.756647292082696	0	0	2.077864169662514	3.9603189213776635	RXRA;SCP2;ABCA12;SIRT1
Regulation of Glucose Metabolic Process (GO:0010906)	4/31	0.14868034743207179	0.756647292082696	0	0	2.077864169662514	3.9603189213776635	PRKN;AKT2;SIRT1;PDK2
Regulation of Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0010880)	4/31	0.14868034743207179	0.756647292082696	0	0	2.077864169662514	3.9603189213776635	JPH4;FKBP1B;CACNA1C;SLC8A1
Collagen Fibril Organization (GO:0030199)	6/54	0.14869212368994553	0.756647292082696	0	0	1.7538620949510173	3.3426461202001296	GREM1;LUM;COL4A4;LOXL3;CCN3;LOXL1
Positive Regulation of miRNA Metabolic Process (GO:2000630)	6/54	0.14869212368994553	0.756647292082696	0	0	1.7538620949510173	3.3426461202001296	WT1;PDGFB;PAX6;FOXO3;ETS1;FGF2
Regulation of Protein Kinase Activity (GO:0045859)	6/54	0.14869212368994553	0.756647292082696	0	0	1.7538620949510173	3.3426461202001296	MAP2K3;DBNDD2;RAP2B;MMD;AGAP2;RAPGEF2
Transcription Initiation-Coupled Chromatin Remodeling (GO:0045815)	6/54	0.14869212368994553	0.756647292082696	0	0	1.7538620949510173	3.3426461202001296	KAT2B;RBBP5;ATAD2;PADI2;SIRT7;ARID1A
Regulation of Receptor Signaling Pathway via JAK-STAT (GO:0046425)	7/66	0.14891818158359132	0.756647292082696	0	0	1.6649538563795792	3.1706685968569848	SOCS2;SOCS3;NOTCH1;CISH;IL10RB;JAK2;PIAS2
Cell-matrix Adhesion (GO:0007160)	11/116	0.1504291895505004	0.756647292082696	0	0	1.4709458972696492	2.7863581040707066	BCR;COL17A1;DDR1;TIAM1;SRC;PPFIA1;ADAM9;EMILIN1;FREM1;NID2;FERMT2
Negative Regulation of Cell Motility (GO:2000146)	13/142	0.15238627101194346	0.756647292082696	0	0	1.4152807141179233	2.66261958366981	PTPRU;JAG1;DUSP3;TPM1;FIGNL2;ADARB1;FOXO3;PODN;ING1;MAPK15;SAP30;RAP2B;SUDS3
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	8/79	0.15509727639813797	0.756647292082696	0	0	1.5813765612543185	2.947215876435958	FNTA;SRC;GCNT2;ADAM9;MAP3K7;SIRT1;PIAS2;FERMT2
Determination of Heart Left/Right Asymmetry (GO:0061371)	5/43	0.15610831865875963	0.756647292082696	0	0	1.8457712428662016	3.4279758806863874	NOTCH1;SMO;APLNR;GATA4;PKD2
Embryonic Heart Tube Morphogenesis (GO:0003143)	5/43	0.15610831865875963	0.756647292082696	0	0	1.8457712428662016	3.4279758806863874	NOTCH1;SMO;APLNR;GATA4;PKD2
Positive Regulation of Monoatomic Ion Transport (GO:0043270)	5/43	0.15610831865875963	0.756647292082696	0	0	1.8457712428662016	3.4279758806863874	DLG1;STIM2;ANO6;DRD1;ADRA2A
Positive Regulation of Ossification (GO:0045778)	5/43	0.15610831865875963	0.756647292082696	0	0	1.8457712428662016	3.4279758806863874	RXRA;CCN3;ANO6;SLC8A1;WNT4
Regulation of Autophagosome Assembly (GO:2000785)	5/43	0.15610831865875963	0.756647292082696	0	0	1.8457712428662016	3.4279758806863874	SNX18;RALB;PIP4K2A;WIPI1;ELAPOR1
Positive Regulation of Epithelial Cell Proliferation (GO:0050679)	11/117	0.15671013180002574	0.756647292082696	0	0	1.4569905517654782	2.700324329249443	SEMA5A;TGM1;NRP2;PDGFB;TGFA;CDH13;PRKD1;FGF2;F3;SIRT1;VEGFA
MRNA Export From Nucleus (GO:0006406)	7/67	0.15738317565628102	0.756647292082696	0	0	1.6371166415284062	3.027146277056885	GLE1;SMG1;RBM15B;DDX39A;NXF3;NUP85;IWS1
RNA Modification (GO:0009451)	7/67	0.15738317565628102	0.756647292082696	0	0	1.6371166415284062	3.027146277056885	DTWD2;NOP56;RBM15B;METTL1;METTL3;ADARB1;PUS7L
Regulation of Cell Cycle G1/S Phase Transition (GO:1902806)	9/92	0.15912681652743554	0.756647292082696	0	0	1.5220034215411495	2.7975241823837416	MN1;ACTL6B;TRIM39;FBXW7;SUSD2;DPF1;ATP2B4;ARID1A;CDC73
Regulation of Protein Metabolic Process (GO:0051246)	9/92	0.15912681652743554	0.756647292082696	0	0	1.5220034215411495	2.7975241823837416	PM20D2;ALKBH5;ACE;TRAF3;CENATAC;SPOP;FOXO3;PUM3;SSH1
Activation of GTPase Activity (GO:0090630)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	BCR;RALGAPA1;MTSS2
Atrioventricular Valve Morphogenesis (GO:0003181)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	NOTCH1;GATA4;AXIN2
Cellular Response to Lectin (GO:1990858)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	SYK;SRC;MAP3K7
Endonucleolytic Clvg of Tricistronic rRNA Trans (GO:0000479)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	TBL3;LAS1L;MDN1
Energy Reserve Metabolic Process (GO:0006112)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	GBE1;LEPR;G6PC1
Homologous Recombination (GO:0035825)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	SYCE2;SYCP1;FIGNL1
Ionotropic Glutamate Receptor Signaling Pathway (GO:0035235)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	GRIN3A;GRIN2C;SHANK1
Melanosome Localization (GO:0032400)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	MREG;RAB27A;RAB11A
Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	NECTIN4;PVR;NECTIN2
Negative Regulation of Stem Cell Population Maintenance (GO:1902455)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	SUDS3;ING1;SAP30
Positive Regulation of Blood Coagulation (GO:0030194)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	ANO6;EMILIN1;F3
Reg of Cardiac Muscle Contraction by Regulation of the Release of Sequestered Calcium Ion (GO:0010881)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	FKBP1B;CACNA1C;SLC8A1
Regulation of Epidermal Cell Differentiation (GO:0045604)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	KLF7;MAFG;ABCA12
Stimulatory C-type Lectin Receptor Signaling Pathway (GO:0002223)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	SYK;SRC;MAP3K7
T Cell Mediated Immunity (GO:0002456)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	JAG1;CADM1;GNL1
Vasculature Development (GO:0001944)	3/21	0.1611138243949326	0.756647292082696	0	0	2.336967418546366	4.266470966456985	PDGFRA;FBXW7;APLNR
Artery Morphogenesis (GO:0048844)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	NOTCH1;JAG1;PKD2;VEGFA
Modulation of Excitatory Postsynaptic Potential (GO:0098815)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	TMEM108;GRIN2C;PRKCZ;SHANK1
Multivesicular Body Assembly (GO:0036258)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	CHMP3;VPS37A;STAM2;RAB11A
Positive Regulation of Kinase Activity (GO:0033674)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	MAP2K3;MMD;AGAP2;RAPGEF2
Positive Regulation of Lamellipodium Organization (GO:1902745)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	ACTR2;AKIRIN1;CARMIL2;SRC
Regulation of Dendrite Morphogenesis (GO:0048814)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	SDC2;NEDD4L;RAPGEF2;KNDC1
Regulation of Keratinocyte Proliferation (GO:0010837)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	TGM1;EPB41L4B;PRKD1;IL17RA
Regulation of Stress-Activated MAPK Cascade (GO:0032872)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	GREM1;CARD9;FOXO1;KLHDC10
Response to Epidermal Growth Factor (GO:0070849)	4/32	0.1615390530101742	0.756647292082696	0	0	2.003547242824895	3.652483355788302	EEF1A1;FOXC1;DUSP3;ZFP36L2
Positive Regulation of DNA Repair (GO:0045739)	8/80	0.16296493037931034	0.756647292082696	0	0	1.559329140461216	2.8289665067367795	SMCHD1;FAM168A;ACTL6B;EYA2;DPF1;ERCC6;ARID1A;SIRT1
