Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	PVR
Negative Regulation of Platelet Activation (GO:0010544)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	NOS3
Negative Regulation of Response to Cytokine Stimulus (GO:0060761)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	IL11
Negative Regulation of Transmembrane Transport (GO:0034763)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	SLC43A1
Nitric Oxide Mediated Signal Transduction (GO:0007263)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	NOS3
Oligodendrocyte Development (GO:0014003)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	PLP1
Positive Regulation of DNA Damage Response, Signal Transduction by P53 Class Mediator (GO:0043517)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	HIC1
Positive Regulation of Collagen Metabolic Process (GO:0010714)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	AMELX
Positive Regulation of Positive Chemotaxis (GO:0050927)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	F2RL1
Positive Regulation of Potassium Ion Transport (GO:0043268)	1/17	0.2876929637205656	0.6137603177356924	0	0	3.1073921319796955	3.8713801161323267	DLG1
Regulation of Interferon-Beta Production (GO:0032648)	2/54	0.28894348645792955	0.6137603177356924	0	0	1.9135838715991387	2.3757606060599574	TRAF3;POLR3G
Collagen Fibril Organization (GO:0030199)	2/54	0.28894348645792955	0.6137603177356924	0	0	1.9135838715991387	2.3757606060599574	COL1A2;ADAMTS19
Regulation of Synaptic Transmission, Glutamatergic (GO:0051966)	2/54	0.28894348645792955	0.6137603177356924	0	0	1.9135838715991387	2.3757606060599574	HOMER1;HOMER3
Myofibril Assembly (GO:0030239)	2/54	0.28894348645792955	0.6137603177356924	0	0	1.9135838715991387	2.3757606060599574	CSRP2;ACTC1
Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379)	2/54	0.28894348645792955	0.6137603177356924	0	0	1.9135838715991387	2.3757606060599574	F2RL1;MAPT
Negative Regulation of Programmed Cell Death (GO:0043069)	10/410	0.2931846784193695	0.6179942735740996	0	0	1.247077922077922	1.5301054574297783	PKHD1;PRDX2;CERKL;MECOM;MGMT;LEF1;PIM1;SOX9;SLC7A11;FOXO1
Mitotic Spindle Organization (GO:0007052)	3/96	0.2948264674040678	0.6179942735740996	0	0	1.6056616194865043	1.9611042697079524	DYNC1H1;KIF23;KIF15
Regulation of Cytoskeleton Organization (GO:0051493)	4/139	0.29511795723398565	0.6179942735740996	0	0	1.4754191531685137	1.8005722438161798	MAP6;MAPT;BICD1;ARHGAP35
Fatty Acid Oxidation (GO:0019395)	2/55	0.29627177029285506	0.6179942735740996	0	0	1.8773824955590763	2.2837946968259555	EHHADH;CPT1B
Negative Regulation of Neuron Projection Development (GO:0010977)	2/55	0.29627177029285506	0.6179942735740996	0	0	1.8773824955590763	2.2837946968259555	DPYSL3;TSKU
Nucleic Acid Catabolic Process (GO:0141188)	2/55	0.29627177029285506	0.6179942735740996	0	0	1.8773824955590763	2.2837946968259555	EXOSC5;EXOSC2
Phosphate-containing Compound Metabolic Process (GO:0006796)	4/140	0.2995527746720982	0.6179942735740996	0	0	1.464495261020009	1.7653972931647868	DUSP23;PLA2G2A;LCAT;PFKP
Regulation of ERK1 and ERK2 Cascade (GO:0070372)	6/229	0.29963657862869975	0.6179942735740996	0	0	1.3405881471405352	1.6156566500205496	PKHD1;FGA;DLG1;HAND2;PLA2G2A;F2RL1
Acetyl-CoA Metabolic Process (GO:0006084)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	ACACB
Apoptotic Nuclear Changes (GO:0030262)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	FOXL2
C21-steroid Hormone Metabolic Process (GO:0008207)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	CYP11A1
Regulation of Leukocyte Chemotaxis (GO:0002688)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	F2RL1
Cytoskeleton-dependent Intracellular Transport (GO:0030705)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	MAP6
DNA Modification (GO:0006304)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	EXOSC5
Gastrulation (GO:0007369)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	UGDH
Resolution of Meiotic Recombination Intermediates (GO:0000712)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	SHOC1
Leukocyte Tethering or Rolling (GO:0050901)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	VCAM1
Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	DLG1
Microtubule Depolymerization (GO:0007019)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	KIF24
Xenobiotic Transport (GO:0042908)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	GJA1
Muscle Tissue Morphogenesis (GO:0060415)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	ACTC1
Negative Regulation of Rho Protein Signal Transduction (GO:0035024)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	ARHGAP35
Negative Regulation of Blood Pressure (GO:0045776)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	NOS3
Negative Regulation of Chemokine Production (GO:0032682)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	F2RL1
Negative Regulation of Fatty Acid Biosynthetic Process (GO:0045717)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	UBR4
Peptide Cross-Linking (GO:0018149)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	F13A1
Positive Regulation of Cardiac Muscle Tissue Growth (GO:0055023)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	PIM1
Positive Regulation of Cartilage Development (GO:0061036)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	SOX9
Positive Regulation of Dendrite Morphogenesis (GO:0050775)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	CUL7
Positive Regulation of Homotypic Cell-Cell Adhesion (GO:0034112)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	JAK2
Positive Regulation of Potassium Ion Transmembrane Transport (GO:1901381)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	ATP1B2
Positive Regulation of Stem Cell Proliferation (GO:2000648)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	GJA1
Post-translational Protein Targeting to Endoplasmic Reticulum Membrane (GO:0006620)	1/18	0.30177297418416454	0.6179942735740996	0	0	2.9244550612123024	3.503731954430349	SEC61A1
Cholesterol Transport (GO:0030301)	2/56	0.303588691212655	0.6196897146011028	0	0	1.8425219112242013	2.1964362526217123	LCAT;TSKU
Endoplasmic Reticulum Organization (GO:0007029)	2/56	0.303588691212655	0.6196897146011028	0	0	1.8425219112242013	2.1964362526217123	SEC61A1;TRAM1
Positive Regulation of Interleukin-1 Beta Production (GO:0032731)	2/56	0.303588691212655	0.6196897146011028	0	0	1.8425219112242013	2.1964362526217123	F2RL1;JAK2
Visual Perception (GO:0007601)	4/141	0.3039954811953703	0.6198477742250128	0	0	1.4537308417495847	1.7310190127704645	RS1;CACNA2D4;CACNA1F;GPR179
Response to Calcium Ion (GO:0051592)	3/98	0.3056294510246765	0.6225050073900879	0	0	1.5716970998925885	1.8630612240503301	FGA;HOMER1;ADAM9
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	7/277	0.30792685146247956	0.6238580092958231	0	0	1.2919530355097366	1.5217824620057525	CARMIL1;DUSP23;KIF24;TRAPPC14;PARVB;DISC1;AGRN
Regulation of Mitotic Nuclear Division (GO:0007088)	2/57	0.31089184446359686	0.6238580092958231	0	0	1.8089289845015035	2.113390173332437	CUL7;KNL1
Response to Cytokine (GO:0034097)	4/143	0.3129018415565797	0.6238580092958231	0	0	1.4326666544002649	1.664566306709781	DPYSL3;LEF1;ADAM9;JAK2
Amyloid Precursor Protein Metabolic Process (GO:0042982)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	ADAM9
Antibacterial Innate Immune Response (GO:0140367)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	RASGRP4
Regulation of Defense Response to Virus (GO:0050688)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	TRAF3
Regulation of Macromolecule Metabolic Process (GO:0060255)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	CNDP1
Electron Transport Chain (GO:0022900)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	FDX1
Epithelial Cell Morphogenesis (GO:0003382)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	PKHD1
Establishment of Spindle Localization (GO:0051293)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	DYNC1H1
Filopodium Assembly (GO:0046847)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	AGRN
Regulation of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	SCN4B
Glutamate Metabolic Process (GO:0006536)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	NAGS
Glycerolipid Catabolic Process (GO:0046503)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	PLA2G4E
SMAD Protein Signal Transduction (GO:0060395)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	ZMIZ1
Intracellular Monoatomic Ion Homeostasis (GO:0006873)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	CNNM4
Lipopolysaccharide-mediated Signaling Pathway (GO:0031663)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	JAK2
Modified Amino Acid Transport (GO:0072337)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	SLC7A11
Motile Cilium Assembly (GO:0044458)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	ENKD1
Myoblast Fusion (GO:0007520)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	FER1L5
Negative Regulation of Focal Adhesion Assembly (GO:0051895)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	RCC2
Negative Regulation of Peptide Hormone Secretion (GO:0090278)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	FOXO1
Negative Regulation of Reproductive Process (GO:2000242)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	GJA1
Nuclear Migration (GO:0007097)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	DYNC1H1
Positive Regulation of Alpha-Beta T Cell Activation (GO:0046635)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	PNP
Positive Regulation of Cell Adhesion Mediated by Integrin (GO:0033630)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	ADAM9
Protein Branched Polyubiquitination (GO:0141198)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	UBR4
Protein Localization to Chromosome, Centromeric Region (GO:0071459)	1/19	0.3155753585810965	0.6238580092958231	0	0	2.761844331641286	3.185394622371208	KNL1
Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990)	3/100	0.31644815956983197	0.624927005572323	0	0	1.5391331790448137	1.7709202386200782	SMARCB1;SMARCC2;DPF1
Interferon-mediated Signaling Pathway (GO:0140888)	2/58	0.3181789240969479	0.6256330270029041	0	0	1.7765358051617595	2.0343846991435486	TRAF3;JAK2
Positive Regulation of DNA Recombination (GO:0045911)	2/58	0.3181789240969479	0.6256330270029041	0	0	1.7765358051617595	2.0343846991435486	TRRAP;KMT5B
Rho Protein Signal Transduction (GO:0007266)	2/59	0.32544772027838725	0.6256330270029041	0	0	1.7452792286058658	1.9591692084943502	COL1A2;ARHGAP35
Positive Regulation of Transport (GO:0051050)	2/59	0.32544772027838725	0.6256330270029041	0	0	1.7452792286058658	1.9591692084943502	DYNC1H1;C2CD5
Regulation of Cell Cycle (GO:0051726)	8/329	0.32552607288761903	0.6256330270029041	0	0	1.241855635248376	1.393750375227218	KAT2A;MECOM;TRRAP;ESX1;PIM1;SOX9;RPRM;PPM1G
Protein Homooligomerization (GO:0051260)	4/146	0.32630372503138966	0.6256330270029041	0	0	1.4021829184827637	1.5703420318719206	RS1;MAPT;SAMD1;ACACB
Hemopoiesis (GO:0030097)	3/102	0.3272735482198003	0.6256330270029041	0	0	1.5078849721706864	1.684245568326342	MECOM;TOX;RASGRP4
Positive Regulation of Gene Expression (GO:0010628)	10/424	0.32900623828915565	0.6256330270029041	0	0	1.2040278562017692	1.3384919618481688	GJA1;KAT2A;ACTC1;NOS3;HAND2;LEF1;RBM20;SOX9;ACTG2;WNT3
Adrenergic Receptor Signaling Pathway (GO:0071875)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	DRD5
Androgen Receptor Signaling Pathway (GO:0030521)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	ZMIZ1
Regulation of Cell Size (GO:0008361)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	ARHGAP35
Regulation of Collagen Biosynthetic Process (GO:0032965)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	AMELX
Cellular Response to Interleukin-4 (GO:0071353)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	LEF1
Cortical Actin Cytoskeleton Organization (GO:0030866)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	DLG1
Regulation of Nuclear Division (GO:0051783)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	CUL7
Regulation of Receptor Signaling Pathway via STAT (GO:1904892)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	JAK2
Import Into Cell (GO:0098657)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	SLC1A7
Sodium Ion Export Across Plasma Membrane (GO:0036376)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	ATP1B2
Maintenance of Protein Localization in Organelle (GO:0072595)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	SUPT7L
Maintenance of Protein Location in Nucleus (GO:0051457)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	SUPT7L
Membrane Depolarization During Action Potential (GO:0086010)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	SCN4B
Membrane Repolarization (GO:0086009)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	ATP1B2
Negative Regulation of Calcium Ion Transmembrane Transport (GO:1903170)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	GSTO1
Negative Regulation of Cell-Substrate Junction Organization (GO:0150118)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	RCC2
Negative Regulation of Ferroptosis (GO:0110076)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	SLC7A11
Neuromuscular Junction Development (GO:0007528)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	AGRN
Neutrophil Activation (GO:0042119)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	F2RL1
Nucleotide Biosynthetic Process (GO:0009165)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	PNP
Oligodendrocyte Differentiation (GO:0048709)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	SOX9
Positive Regulation of Adenylate Cyclase Activity (GO:0045762)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	DRD5
Positive Regulation of Cell Migration Involved in Sprouting Angiogenesis (GO:0090050)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	HDAC9
Positive Regulation of Glucose Metabolic Process (GO:0010907)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	FOXO1
Positive Regulation of Macrophage Derived Foam Cell Differentiation (GO:0010744)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	PLA2G2A
Positive Regulation of Muscle Hypertrophy (GO:0014742)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	HAND2
Positive Regulation of Protein Targeting to Membrane (GO:0090314)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	C2CD5
Positive Regulation of Stem Cell Differentiation (GO:2000738)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	SOX9
Protein Acetylation (GO:0006473)	1/20	0.329105577435109	0.6256330270029041	0	0	2.6163505209724818	2.9077509443005174	FOXO1
Regulation of Autophagy (GO:0010506)	6/238	0.3307809051130145	0.6281833132418702	0	0	1.2879842212569808	1.4248957086157268	KDM4A;DAPL1;UBR4;WDR6;MAPT;FOXO1
Regulation of Gene Expression (GO:0010468)	25/1146	0.33221368438164767	0.6292804931560236	0	0	1.1141114352532728	1.2277250539205529	TRRAP;LEF1;HDAC9;TSKU;ACTG2;GJA1;DPF1;SOX9;SAMD1;WNT3;KDM4A;NKX6-2;NOS3;ATRX;ESRRG;BAZ1A;HIC1;SUPT7L;KAT2A;ACTC1;TRAF3;HAND2;PPIE;RBM20;MAPT
Regulation of Calcium Ion Transport (GO:0051924)	2/60	0.33269611620097955	0.6292804931560236	0	0	1.7151004650346582	1.8875122592282163	HOMER1;HOMER3
Positive Regulation of TORC1 Signaling (GO:1904263)	2/60	0.33269611620097955	0.6292804931560236	0	0	1.7151004650346582	1.8875122592282163	PIM1;SIK3
Protein Localization to Chromosome (GO:0034502)	2/60	0.33269611620097955	0.6292804931560236	0	0	1.7151004650346582	1.8875122592282163	ATRX;LEF1
Cellular Response to Peptide Hormone Stimulus (GO:0071375)	3/104	0.33809691255387625	0.6335677759212783	0	0	1.4778743180440492	1.6026404598068533	CYP11A1;HDAC9;FOXO1
Negative Regulation of Wnt Signaling Pathway (GO:0030178)	4/149	0.3397407527252023	0.6335677759212783	0	0	1.3729605785342622	1.482210407560534	SOX9;TSKU;HIC1;BICC1
Response to Reactive Oxygen Species (GO:0000302)	2/61	0.3399220854197348	0.6335677759212783	0	0	1.6859447103980678	1.8191998383751218	ADAM9;MAPT
Response to Retinoic Acid (GO:0032526)	2/61	0.3399220854197348	0.6335677759212783	0	0	1.6859447103980678	1.8191998383751218	SOX9;WNT3
Negative Regulation of Protein Localization (GO:1903828)	2/61	0.3399220854197348	0.6335677759212783	0	0	1.6859447103980678	1.8191998383751218	MAPT;JAK2
Regulation of D-glucose Transmembrane Transport (GO:0010827)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	C2CD5
Aromatic Amino Acid Family Catabolic Process (GO:0009074)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	UROC1
Atrioventricular Valve Morphogenesis (GO:0003181)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	ADAMTS19
Reg of Cardiac Muscle Contraction by Regulation of the Release of Sequestered Calcium Ion (GO:0010881)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	GSTO1
Regulation of Heterotypic Cell-Cell Adhesion (GO:0034114)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	FGA
Cilium Movement Involved in Cell Motility (GO:0060294)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	DNAH8
Regulation of mRNA Metabolic Process (GO:1903311)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	ALKBH5
Regulation of Sodium Ion Transmembrane Transport (GO:1902305)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	DLG1
Regulation of Tissue Remodeling (GO:0034103)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	HAND2
High-density Lipoprotein Particle Remodeling (GO:0034375)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	LCAT
Negative Regulation of Insulin Secretion (GO:0046676)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	FOXO1
Negative Regulation of Leukocyte Mediated Cytotoxicity (GO:0001911)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	PVR
Negative Regulation of Stem Cell Population Maintenance (GO:1902455)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	ING1
Outer Dynein Arm Assembly (GO:0036158)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	DNAH8
Phosphatidylserine Metabolic Process (GO:0006658)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	MBOAT1
Positive Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	DYNC1H1
Positive Regulation of Spindle Checkpoint (GO:0090232)	1/21	0.34236898411899047	0.6335677759212783	0	0	2.4854060913705585	2.664022838739996	DYNC1H1
RRNA Metabolic Process (GO:0016072)	3/105	0.34350520873892354	0.6350459752914087	0	0	1.463310324129652	1.5636246422107714	EXOSC5;MAPT;EXOSC2
Negative Regulation of Gene Expression (GO:0010629)	9/383	0.3456458318407968	0.6383763057157797	0	0	1.1989069297054666	1.273647549686327	KDM4A;ALKBH5;EXOSC5;RNH1;HAND2;MAPT;TYMS;HDAC9;BICC1
Regulation of Interleukin-2 Production (GO:0032663)	2/62	0.34712368905689317	0.639849934187143	0	0	1.6577608142493638	1.754033798023497	PNP;HOMER3
DNA-templated DNA Replication (GO:0006261)	2/62	0.34712368905689317	0.639849934187143	0	0	1.6577608142493638	1.754033798023497	BAZ1A;POLE
RNA Biosynthetic Process (GO:0032774)	4/151	0.34870983167641384	0.6406205904373403	0	0	1.3541416566626652	1.4266087240922494	EXOSC5;NOVA1;BICD1;EXOSC2
Regulation of Cell Differentiation (GO:0045595)	5/198	0.3533918385456872	0.6406205904373403	0	0	1.2894911651388334	1.3413001006319554	SMARCB1;SMARCC2;OR10J5;DPF1;LEF1
Positive Regulation of Interleukin-1 Production (GO:0032732)	2/63	0.3542990731041843	0.6406205904373403	0	0	1.6305009802694699	1.6918304537751727	F2RL1;JAK2
Regulation of Cardiac Muscle Cell Membrane Repolarization (GO:0099623)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	SCN4B
Regulation of Cardiac Muscle Cell Proliferation (GO:0060043)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	PIM1
Regulation of Epithelial Cell Differentiation (GO:0030856)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	SOX9
Cellular Response to Estradiol Stimulus (GO:0071392)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	LCOR
Endothelial Cell Proliferation (GO:0001935)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	DLG1
Gamma-aminobutyric Acid Signaling Pathway (GO:0007214)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	GABRA5
Glial Cell Development (GO:0021782)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	CSPG5
Response to BMP (GO:0071772)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	SOX9
Immunoglobulin Mediated Immune Response (GO:0016064)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	CSF2RB
Intracellular Potassium Ion Homeostasis (GO:0030007)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	ATP1B2
Long-chain Fatty Acid Transport (GO:0015909)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	CPT1B
Long-term Memory (GO:0007616)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	KAT2A
Megakaryocyte Differentiation (GO:0030219)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	IL11
Mesoderm Development (GO:0007498)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	JAK2
Mitochondrion Transport Along Microtubule (GO:0047497)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	MAPT
Negative Regulation of Interleukin-2 Production (GO:0032703)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	HOMER3
Nucleoside Phosphate Biosynthetic Process (GO:1901293)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	PNP
Positive Regulation of Cardiac Muscle Hypertrophy (GO:0010613)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	HAND2
Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	IL11
Purine Ribonucleotide Catabolic Process (GO:0009154)	1/22	0.3553708270013727	0.6406205904373403	0	0	2.366932559825961	2.448812926778447	PNP
Regulation of Cell Migration (GO:0030334)	11/484	0.3606996382533645	0.643263496009599	0	0	1.158672480620155	1.18150956063023	ADGRG3;FGF17;CARMIL1;CORT;RCC2;DPYSL3;LEF1;ADAM9;F2RL1;ING1;SRCIN1
Negative Regulation of Cytokine Production (GO:0001818)	5/200	0.3612192574035712	0.643263496009599	0	0	1.2761341222879685	1.2994492761971244	LEF1;F2RL1;HOMER3;JAK2;HDAC9
Fatty Acid Catabolic Process (GO:0009062)	2/64	0.36144646601008956	0.643263496009599	0	0	1.6041204957727981	1.6324193257733144	EHHADH;CPT1B
